contigs_cluasted1029;size=1	lytic	medium quality draft
contigs_cluasted83;size=1	lytic	low quality draft
contigs_cluasted199;size=1	lysogenic	medium quality draft
contigs_cluasted1412;size=1	lytic	low quality draft
contigs_cluasted8370;size=1	lytic	low quality draft
contigs_cluasted418;size=2	lytic	medium quality draft
contigs_cluasted932;size=1	lytic	low quality draft
contigs_cluasted74;size=2	lytic	low quality draft
contigs_cluasted6786;size=1	lytic	low quality draft
contigs_cluasted943;size=1	lytic	medium quality draft
contigs_cluasted51;size=1	lytic	high quality draft
contigs_cluasted1715;size=1	lysogenic	low quality draft
contigs_cluasted642;size=1	lysogenic	high quality draft
contigs_cluasted826;size=1	lytic	low quality draft
contigs_cluasted8004;size=1	lytic	low quality draft
contigs_cluasted198;size=2	lysogenic	medium quality draft
contigs_cluasted6130;size=1	lytic	low quality draft
contigs_cluasted452;size=1	lysogenic	high quality draft
contigs_cluasted671;size=1	lytic	high quality draft
contigs_cluasted783;size=1	lytic	low quality draft
contigs_cluasted2103;size=1	lytic	medium quality draft
contigs_cluasted2;size=1	lytic	high quality draft
contigs_cluasted516;size=2	lytic	medium quality draft
contigs_cluasted8291;size=1	lytic	low quality draft
contigs_cluasted7354;size=1	lytic	low quality draft
contigs_cluasted6567;size=1	lytic	low quality draft
contigs_cluasted6165;size=1	lytic	low quality draft
contigs_cluasted390;size=5	lytic	high quality draft
contigs_cluasted647;size=1	lysogenic	low quality draft
contigs_cluasted611;size=1	lysogenic	medium quality draft
contigs_cluasted869;size=1	lytic	medium quality draft
contigs_cluasted8496;size=1	lytic	low quality draft
contigs_cluasted5198;size=6	lytic	low quality draft
contigs_cluasted1143;size=1	lysogenic	low quality draft
contigs_cluasted6089;size=1	lysogenic	low quality draft
contigs_cluasted863;size=1	lysogenic	medium quality draft
contigs_cluasted5938;size=1	lytic	low quality draft
contigs_cluasted5593;size=1	lytic	low quality draft
contigs_cluasted57;size=4	lytic	medium quality draft
contigs_cluasted648;size=1	lysogenic	high quality draft
contigs_cluasted5357;size=2	lytic	low quality draft
contigs_cluasted5819;size=1	lytic	low quality draft
contigs_cluasted995;size=1	lytic	medium quality draft
contigs_cluasted764;size=1	lysogenic	medium quality draft
contigs_cluasted409;size=1	lysogenic	high quality draft
contigs_cluasted8346;size=1	lytic	low quality draft
contigs_cluasted543;size=1	lysogenic	medium quality draft
contigs_cluasted1315;size=1	lytic	low quality draft
contigs_cluasted1769;size=2	lytic	medium quality draft
contigs_cluasted2460;size=1	lytic	medium quality draft
contigs_cluasted6678;size=1	lytic	low quality draft
contigs_cluasted6933;size=1	lytic	low quality draft
contigs_cluasted285;size=1	lytic	high quality draft
contigs_cluasted4020;size=1	lytic	low quality draft
contigs_cluasted6730;size=1	lytic	low quality draft
contigs_cluasted5831;size=1	lytic	low quality draft
contigs_cluasted5474;size=1	lytic	low quality draft
contigs_cluasted100000331;size=1	lytic	low quality draft
contigs_cluasted504;size=1	lytic	low quality draft
contigs_cluasted158;size=1	lysogenic	low quality draft
contigs_cluasted316;size=2	lytic	high quality draft
contigs_cluasted4683;size=1	lysogenic	low quality draft
contigs_cluasted7442;size=1	lytic	low quality draft
contigs_cluasted6586;size=1	lytic	low quality draft
contigs_cluasted315;size=3	lysogenic	low quality draft
contigs_cluasted1242;size=1	lytic	low quality draft
contigs_cluasted1179;size=2	lysogenic	low quality draft
contigs_cluasted2684;size=1	lytic	low quality draft
contigs_cluasted6810;size=1	lytic	low quality draft
contigs_cluasted5093;size=1	lytic	low quality draft
contigs_cluasted7115;size=1	lytic	low quality draft
contigs_cluasted8323;size=1	lytic	low quality draft
contigs_cluasted481;size=1	lytic	high quality draft
contigs_cluasted5576;size=1	lysogenic	low quality draft
contigs_cluasted8388;size=1	lytic	low quality draft
contigs_cluasted1034;size=1	lysogenic	low quality draft
contigs_cluasted921;size=1	lytic	high quality draft
contigs_cluasted387;size=1	lytic	medium quality draft
contigs_cluasted4591;size=4	lytic	low quality draft
contigs_cluasted6055;size=1	lytic	low quality draft
contigs_cluasted662;size=2	lytic	high quality draft
contigs_cluasted56;size=1	lysogenic	high quality draft
contigs_cluasted365;size=1	lysogenic	low quality draft
contigs_cluasted1199;size=1	lysogenic	low quality draft
contigs_cluasted77;size=4	lytic	low quality draft
contigs_cluasted6240;size=2	lytic	low quality draft
contigs_cluasted549;size=3	lysogenic	medium quality draft
contigs_cluasted165;size=1	lysogenic	low quality draft
contigs_cluasted8230;size=1	lytic	low quality draft
contigs_cluasted8306;size=1	lytic	low quality draft
contigs_cluasted496;size=11	lysogenic	low quality draft
contigs_cluasted5531;size=1	lytic	low quality draft
contigs_cluasted100000782;size=1	lytic	low quality draft
contigs_cluasted859;size=2	lysogenic	low quality draft
contigs_cluasted1652;size=5	lytic	medium quality draft
contigs_cluasted7022;size=1	lytic	low quality draft
contigs_cluasted2648;size=1	lytic	medium quality draft
contigs_cluasted508;size=1	lytic	medium quality draft
contigs_cluasted1000009;size=1	lysogenic	high quality draft
contigs_cluasted7149;size=1	lytic	low quality draft
contigs_cluasted4953;size=1	lytic	low quality draft
contigs_cluasted465;size=1	lysogenic	low quality draft
contigs_cluasted67;size=1	lytic	medium quality draft
contigs_cluasted548;size=5	lysogenic	medium quality draft
contigs_cluasted904;size=1	lytic	medium quality draft
contigs_cluasted354;size=2	lysogenic	medium quality draft
contigs_cluasted7585;size=1	lytic	low quality draft
contigs_cluasted6991;size=1	lytic	low quality draft
contigs_cluasted1154;size=1	lytic	low quality draft
contigs_cluasted179;size=7	lysogenic	medium quality draft
contigs_cluasted473;size=4	lytic	high quality draft
contigs_cluasted5345;size=1	lytic	low quality draft
contigs_cluasted1241;size=1	lytic	low quality draft
contigs_cluasted6161;size=1	lytic	low quality draft
contigs_cluasted268;size=1	lytic	high quality draft
contigs_cluasted5805;size=1	lytic	low quality draft
contigs_cluasted7721;size=1	lytic	low quality draft
contigs_cluasted10000059;size=1	lysogenic	medium quality draft
contigs_cluasted5115;size=1	lytic	low quality draft
contigs_cluasted875;size=1	lytic	low quality draft
contigs_cluasted6297;size=1	lytic	low quality draft
contigs_cluasted24;size=1	lytic	medium quality draft
contigs_cluasted652;size=4	lysogenic	high quality draft
contigs_cluasted7414;size=1	lytic	low quality draft
contigs_cluasted1685;size=4	lytic	low quality draft
contigs_cluasted5316;size=1	lytic	low quality draft
contigs_cluasted295;size=1	lytic	medium quality draft
contigs_cluasted542;size=1	lysogenic	high quality draft
contigs_cluasted3066;size=1	lysogenic	low quality draft
contigs_cluasted2559;size=1	lytic	medium quality draft
contigs_cluasted879;size=2	lysogenic	low quality draft
contigs_cluasted8141;size=1	lytic	low quality draft
contigs_cluasted1026;size=1	lysogenic	low quality draft
contigs_cluasted8359;size=4	lytic	low quality draft
contigs_cluasted1976;size=1	lytic	low quality draft
contigs_cluasted312;size=1	lytic	high quality draft
contigs_cluasted8813;size=1	lytic	low quality draft
contigs_cluasted5739;size=1	lytic	low quality draft
contigs_cluasted232;size=1	lytic	low quality draft
contigs_cluasted582;size=1	lytic	medium quality draft
contigs_cluasted385;size=1	lysogenic	low quality draft
contigs_cluasted6706;size=1	lytic	low quality draft
contigs_cluasted620;size=1	lytic	medium quality draft
contigs_cluasted1937;size=1	lytic	medium quality draft
contigs_cluasted2372;size=1	lytic	low quality draft
contigs_cluasted1858;size=1	lytic	medium quality draft
contigs_cluasted1211;size=1	lysogenic	low quality draft
contigs_cluasted5;size=1	lytic	high quality draft
contigs_cluasted5847;size=2	lytic	low quality draft
contigs_cluasted1349;size=2	lytic	medium quality draft
contigs_cluasted8464;size=1	lytic	low quality draft
contigs_cluasted3166;size=1	lytic	low quality draft
contigs_cluasted777;size=1	lytic	medium quality draft
contigs_cluasted7078;size=1	lytic	low quality draft
contigs_cluasted773;size=2	lytic	medium quality draft
contigs_cluasted584;size=1	lysogenic	medium quality draft
contigs_cluasted5486;size=7	lytic	low quality draft
contigs_cluasted498;size=5	lysogenic	medium quality draft
contigs_cluasted8343;size=1	lytic	low quality draft
contigs_cluasted1000002;size=1	lysogenic	high quality draft
contigs_cluasted6200;size=1	lytic	low quality draft
contigs_cluasted176;size=1	lytic	medium quality draft
contigs_cluasted98;size=1	lytic	high quality draft
contigs_cluasted881;size=1	lytic	medium quality draft
contigs_cluasted239;size=1	lytic	medium quality draft
contigs_cluasted1320;size=1	lysogenic	low quality draft
contigs_cluasted5882;size=1	lytic	low quality draft
contigs_cluasted4497;size=8	lytic	low quality draft
contigs_cluasted5458;size=1	lytic	medium quality draft
contigs_cluasted5211;size=1	lytic	low quality draft
contigs_cluasted8561;size=3	lytic	low quality draft
contigs_cluasted3727;size=1	lytic	low quality draft
contigs_cluasted973;size=3	lysogenic	low quality draft
contigs_cluasted7315;size=1	lytic	low quality draft
contigs_cluasted602;size=4	lysogenic	high quality draft
contigs_cluasted732;size=1	lytic	medium quality draft
contigs_cluasted569;size=1	lytic	medium quality draft
contigs_cluasted527;size=1	lysogenic	medium quality draft
contigs_cluasted1606;size=1	lysogenic	low quality draft
contigs_cluasted564;size=1	lytic	low quality draft
contigs_cluasted522;size=4	lytic	medium quality draft
contigs_cluasted5613;size=1	lytic	low quality draft
contigs_cluasted6833;size=1	lytic	low quality draft
contigs_cluasted6164;size=1	lytic	low quality draft
contigs_cluasted10000068;size=1	lytic	high quality draft
contigs_cluasted1763;size=1	lytic	high quality draft
contigs_cluasted100000675;size=1	lytic	low quality draft
contigs_cluasted874;size=1	lysogenic	low quality draft
contigs_cluasted59;size=1	lytic	low quality draft
contigs_cluasted7958;size=3	lytic	low quality draft
contigs_cluasted2194;size=1	lysogenic	low quality draft
contigs_cluasted234;size=1	lytic	low quality draft
contigs_cluasted1000001;size=1	lytic	medium quality draft
contigs_cluasted391;size=1	lysogenic	high quality draft
contigs_cluasted7988;size=1	lytic	low quality draft
contigs_cluasted7010;size=2	lytic	low quality draft
contigs_cluasted123;size=1	lytic	high quality draft
contigs_cluasted1086;size=1	lytic	low quality draft
contigs_cluasted1369;size=1	lytic	low quality draft
contigs_cluasted4281;size=1	lysogenic	low quality draft
contigs_cluasted10000022;size=1	lytic	medium quality draft
contigs_cluasted2740;size=1	lytic	low quality draft
contigs_cluasted8586;size=2	lytic	low quality draft
contigs_cluasted676;size=1	lysogenic	low quality draft
contigs_cluasted609;size=2	lytic	high quality draft
contigs_cluasted3825;size=1	lysogenic	low quality draft
contigs_cluasted142;size=1	lysogenic	medium quality draft
contigs_cluasted6012;size=1	lytic	low quality draft
contigs_cluasted1889;size=2	lytic	low quality draft
contigs_cluasted963;size=1	lytic	low quality draft
contigs_cluasted386;size=5	lytic	low quality draft
contigs_cluasted100000403;size=1	lytic	low quality draft
contigs_cluasted1260;size=1	lysogenic	medium quality draft
contigs_cluasted7310;size=1	lytic	low quality draft
contigs_cluasted4684;size=1	lytic	low quality draft
contigs_cluasted187;size=1	lysogenic	medium quality draft
contigs_cluasted10000013;size=1	lytic	high quality draft
contigs_cluasted6131;size=1	lytic	low quality draft
contigs_cluasted120;size=1	lytic	medium quality draft
contigs_cluasted1987;size=1	lytic	low quality draft
contigs_cluasted960;size=1	lysogenic	medium quality draft
contigs_cluasted6249;size=6	lytic	low quality draft
contigs_cluasted6147;size=1	lytic	low quality draft
contigs_cluasted10000017;size=1	lytic	low quality draft
contigs_cluasted6027;size=1	lytic	low quality draft
contigs_cluasted8336;size=1	lytic	low quality draft
contigs_cluasted2535;size=1	lytic	low quality draft
contigs_cluasted6743;size=1	lytic	low quality draft
contigs_cluasted3871;size=1	lytic	low quality draft
contigs_cluasted5654;size=6	lytic	low quality draft
contigs_cluasted8385;size=1	lytic	low quality draft
contigs_cluasted203;size=1	lytic	medium quality draft
contigs_cluasted507;size=1	lytic	high quality draft
contigs_cluasted10000046;size=1	lytic	low quality draft
contigs_cluasted896;size=1	lytic	medium quality draft
contigs_cluasted1174;size=1	lytic	low quality draft
contigs_cluasted2466;size=1	lysogenic	low quality draft
contigs_cluasted827;size=1	lytic	low quality draft
contigs_cluasted774;size=1	lysogenic	medium quality draft
contigs_cluasted36;size=8	lysogenic	high quality draft
contigs_cluasted6555;size=5	lytic	low quality draft
contigs_cluasted100000603;size=1	lytic	low quality draft
contigs_cluasted433;size=1	lytic	high quality draft
contigs_cluasted517;size=1	lytic	low quality draft
contigs_cluasted710;size=1	lytic	medium quality draft
contigs_cluasted6087;size=1	lytic	low quality draft
contigs_cluasted3745;size=1	lytic	low quality draft
contigs_cluasted638;size=1	lysogenic	high quality draft
contigs_cluasted215;size=3	lytic	high quality draft
contigs_cluasted6568;size=2	lytic	low quality draft
contigs_cluasted629;size=1	lysogenic	low quality draft
contigs_cluasted1312;size=1	lytic	high quality draft
contigs_cluasted4244;size=6	lytic	low quality draft
contigs_cluasted1702;size=1	lytic	low quality draft
contigs_cluasted5809;size=1	lytic	low quality draft
contigs_cluasted5234;size=2	lytic	low quality draft
contigs_cluasted886;size=2	lytic	medium quality draft
contigs_cluasted242;size=1	lytic	medium quality draft
contigs_cluasted202;size=1	lytic	high quality draft
contigs_cluasted3787;size=1	lytic	low quality draft
contigs_cluasted5388;size=1	lytic	low quality draft
contigs_cluasted100000646;size=1	lytic	low quality draft
contigs_cluasted900;size=1	lysogenic	medium quality draft
contigs_cluasted10000012;size=1	lytic	medium quality draft
contigs_cluasted397;size=1	lysogenic	high quality draft
contigs_cluasted3814;size=1	lytic	low quality draft
contigs_cluasted6684;size=1	lytic	low quality draft
contigs_cluasted670;size=1	lysogenic	low quality draft
contigs_cluasted5723;size=1	lytic	low quality draft
contigs_cluasted3798;size=1	lytic	low quality draft
contigs_cluasted2346;size=1	lytic	medium quality draft
contigs_cluasted6481;size=1	lytic	low quality draft
contigs_cluasted877;size=1	lytic	medium quality draft
contigs_cluasted544;size=1	lytic	low quality draft
contigs_cluasted10000011;size=1	lytic	low quality draft
contigs_cluasted8213;size=1	lytic	low quality draft
contigs_cluasted734;size=1	lytic	low quality draft
contigs_cluasted6840;size=1	lytic	low quality draft
contigs_cluasted5629;size=6	lytic	low quality draft
contigs_cluasted258;size=1	lytic	low quality draft
contigs_cluasted8058;size=1	lytic	low quality draft
contigs_cluasted8255;size=1	lytic	low quality draft
contigs_cluasted1870;size=1	lysogenic	low quality draft
contigs_cluasted337;size=1	lytic	medium quality draft
contigs_cluasted231;size=5	lysogenic	medium quality draft
contigs_cluasted8298;size=1	lytic	low quality draft
contigs_cluasted8390;size=1	lytic	low quality draft
contigs_cluasted280;size=6	lytic	low quality draft
contigs_cluasted10000041;size=1	lytic	medium quality draft
contigs_cluasted1380;size=1	lytic	low quality draft
contigs_cluasted740;size=1	lytic	low quality draft
contigs_cluasted6271;size=6	lytic	low quality draft
contigs_cluasted8304;size=1	lytic	low quality draft
contigs_cluasted775;size=1	lytic	high quality draft
contigs_cluasted6789;size=2	lytic	low quality draft
contigs_cluasted1489;size=1	lytic	low quality draft
contigs_cluasted447;size=1	lysogenic	medium quality draft
contigs_cluasted3807;size=1	lysogenic	low quality draft
contigs_cluasted60;size=1	lysogenic	medium quality draft
contigs_cluasted6401;size=1	lytic	low quality draft
contigs_cluasted5614;size=2	lytic	low quality draft
contigs_cluasted5595;size=1	lytic	low quality draft
contigs_cluasted4073;size=1	lysogenic	low quality draft
contigs_cluasted2295;size=1	lytic	medium quality draft
contigs_cluasted271;size=1	lysogenic	high quality draft
contigs_cluasted7930;size=1	lytic	low quality draft
contigs_cluasted1535;size=1	lysogenic	low quality draft
contigs_cluasted415;size=1	lysogenic	medium quality draft
contigs_cluasted818;size=1	lytic	high quality draft
contigs_cluasted6751;size=1	lytic	low quality draft
contigs_cluasted469;size=1	lysogenic	medium quality draft
contigs_cluasted5360;size=1	lytic	low quality draft
contigs_cluasted635;size=17	lytic	low quality draft
contigs_cluasted292;size=1	lysogenic	medium quality draft
contigs_cluasted63;size=2	lytic	medium quality draft
contigs_cluasted7248;size=1	lytic	low quality draft
contigs_cluasted6094;size=1	lytic	low quality draft
contigs_cluasted1000008;size=1	lytic	medium quality draft
contigs_cluasted455;size=1	lysogenic	high quality draft
contigs_cluasted1853;size=1	lytic	medium quality draft
contigs_cluasted4884;size=5	lytic	low quality draft
contigs_cluasted1000001065;size=1	lytic	low quality draft
contigs_cluasted1207;size=2	lysogenic	medium quality draft
contigs_cluasted844;size=1	lytic	medium quality draft
contigs_cluasted490;size=1	lysogenic	high quality draft
contigs_cluasted100000341;size=1	lytic	low quality draft
contigs_cluasted175;size=3	lysogenic	high quality draft
contigs_cluasted696;size=2	lysogenic	high quality draft
contigs_cluasted439;size=2	lytic	high quality draft
contigs_cluasted1196;size=1	lytic	low quality draft
contigs_cluasted1866;size=1	lytic	medium quality draft
contigs_cluasted5385;size=1	lytic	low quality draft
contigs_cluasted10000072;size=1	lytic	low quality draft
contigs_cluasted130;size=1	lytic	medium quality draft
contigs_cluasted704;size=1	lysogenic	low quality draft
contigs_cluasted2168;size=1	lytic	medium quality draft
contigs_cluasted1822;size=1	lytic	medium quality draft
contigs_cluasted789;size=1	lytic	high quality draft
contigs_cluasted6058;size=1	lytic	low quality draft
contigs_cluasted58;size=1	lysogenic	medium quality draft
contigs_cluasted2099;size=1	lytic	medium quality draft
contigs_cluasted4547;size=1	lytic	low quality draft
contigs_cluasted1684;size=1	lytic	low quality draft
contigs_cluasted630;size=1	lysogenic	medium quality draft
contigs_cluasted566;size=1	lytic	medium quality draft
contigs_cluasted7384;size=1	lytic	low quality draft
contigs_cluasted1379;size=1	lytic	low quality draft
contigs_cluasted746;size=3	lysogenic	low quality draft
contigs_cluasted235;size=2	lytic	medium quality draft
contigs_cluasted100000110;size=1	lytic	low quality draft
contigs_cluasted1504;size=1	lytic	low quality draft
contigs_cluasted6080;size=1	lytic	low quality draft
contigs_cluasted449;size=1	lysogenic	high quality draft
contigs_cluasted330;size=1	lytic	medium quality draft
contigs_cluasted5904;size=1	lytic	low quality draft
contigs_cluasted5117;size=7	lytic	low quality draft
contigs_cluasted50;size=1	lysogenic	medium quality draft
contigs_cluasted369;size=1	lytic	medium quality draft
contigs_cluasted16;size=1	lytic	medium quality draft
contigs_cluasted1561;size=2	lytic	low quality draft
contigs_cluasted6957;size=4	lytic	low quality draft
contigs_cluasted1138;size=1	lytic	high quality draft
contigs_cluasted503;size=1	lysogenic	medium quality draft
contigs_cluasted64;size=2	lytic	medium quality draft
contigs_cluasted66;size=2	lytic	medium quality draft
contigs_cluasted5834;size=1	lytic	low quality draft
contigs_cluasted8259;size=1	lytic	low quality draft
contigs_cluasted100000661;size=1	lytic	low quality draft
contigs_cluasted1307;size=1	lysogenic	low quality draft
contigs_cluasted6633;size=1	lytic	low quality draft
contigs_cluasted1118;size=1	lysogenic	low quality draft
contigs_cluasted3082;size=1	lytic	low quality draft
contigs_cluasted205;size=1	lysogenic	medium quality draft
contigs_cluasted6073;size=4	lytic	low quality draft
contigs_cluasted451;size=1	lysogenic	medium quality draft
contigs_cluasted5547;size=6	lytic	low quality draft
contigs_cluasted8104;size=1	lytic	low quality draft
contigs_cluasted5298;size=1	lytic	low quality draft
contigs_cluasted709;size=1	lytic	high quality draft
contigs_cluasted6318;size=1	lytic	low quality draft
contigs_cluasted2577;size=1	lytic	low quality draft
contigs_cluasted8178;size=1	lytic	low quality draft
contigs_cluasted2471;size=1	lytic	low quality draft
contigs_cluasted1632;size=1	lytic	medium quality draft
contigs_cluasted2119;size=1	lytic	medium quality draft
contigs_cluasted2863;size=1	lytic	low quality draft
contigs_cluasted100000101;size=1	lysogenic	low quality draft
contigs_cluasted8808;size=1	lytic	low quality draft
contigs_cluasted6140;size=1	lytic	low quality draft
contigs_cluasted7774;size=2	lytic	low quality draft
contigs_cluasted1000003;size=1	lytic	low quality draft
contigs_cluasted375;size=1	lytic	medium quality draft
contigs_cluasted7549;size=1	lytic	low quality draft
contigs_cluasted8511;size=1	lytic	low quality draft
contigs_cluasted10000036;size=1	lytic	medium quality draft
contigs_cluasted6859;size=1	lytic	low quality draft
contigs_cluasted8499;size=1	lytic	low quality draft
contigs_cluasted225;size=4	lysogenic	medium quality draft
contigs_cluasted8369;size=1	lytic	low quality draft
contigs_cluasted980;size=1	lytic	low quality draft
contigs_cluasted8139;size=1	lytic	low quality draft
contigs_cluasted8309;size=1	lytic	low quality draft
contigs_cluasted2261;size=1	lytic	low quality draft
contigs_cluasted880;size=7	lytic	low quality draft
contigs_cluasted5594;size=1	lytic	low quality draft
contigs_cluasted799;size=1	lysogenic	low quality draft
contigs_cluasted2300;size=1	lytic	medium quality draft
contigs_cluasted8023;size=1	lytic	low quality draft
contigs_cluasted329;size=1	lytic	medium quality draft
contigs_cluasted363;size=1	lytic	medium quality draft
contigs_cluasted10000042;size=1	lytic	medium quality draft
contigs_cluasted288;size=5	lytic	medium quality draft
contigs_cluasted4215;size=2	lytic	low quality draft
contigs_cluasted6050;size=1	lytic	low quality draft
contigs_cluasted86;size=2	lysogenic	medium quality draft
contigs_cluasted6782;size=5	lytic	low quality draft
contigs_cluasted8232;size=4	lytic	low quality draft
contigs_cluasted84;size=4	lytic	low quality draft
contigs_cluasted550;size=1	lytic	low quality draft
contigs_cluasted211;size=2	lysogenic	medium quality draft
contigs_cluasted1667;size=1	lytic	low quality draft
contigs_cluasted2469;size=2	lytic	low quality draft
contigs_cluasted11;size=1	lytic	medium quality draft
contigs_cluasted100000293;size=1	lytic	low quality draft
contigs_cluasted4637;size=2	lytic	low quality draft
contigs_cluasted519;size=2	lytic	low quality draft
contigs_cluasted1043;size=1	lysogenic	medium quality draft
contigs_cluasted6035;size=1	lytic	low quality draft
contigs_cluasted633;size=2	lysogenic	low quality draft
contigs_cluasted5074;size=1	lytic	low quality draft
contigs_cluasted136;size=1	lysogenic	medium quality draft
contigs_cluasted296;size=2	lytic	high quality draft
contigs_cluasted6288;size=3	lytic	low quality draft
contigs_cluasted5619;size=1	lytic	low quality draft
contigs_cluasted1000004;size=1	lysogenic	low quality draft
contigs_cluasted6657;size=1	lytic	low quality draft
contigs_cluasted928;size=1	lysogenic	high quality draft
contigs_cluasted446;size=1	lysogenic	high quality draft
contigs_cluasted4406;size=1	lysogenic	low quality draft
contigs_cluasted887;size=2	lysogenic	low quality draft
contigs_cluasted6597;size=1	lytic	low quality draft
contigs_cluasted410;size=1	lysogenic	high quality draft
contigs_cluasted551;size=1	lysogenic	low quality draft
contigs_cluasted3118;size=1	lytic	low quality draft
contigs_cluasted19;size=2	lytic	high quality draft
contigs_cluasted1432;size=1	lytic	low quality draft
contigs_cluasted76;size=1	lysogenic	low quality draft
contigs_cluasted7081;size=1	lytic	low quality draft
contigs_cluasted488;size=1	lysogenic	high quality draft
contigs_cluasted1878;size=1	lytic	medium quality draft
contigs_cluasted5664;size=1	lytic	low quality draft
contigs_cluasted1003;size=3	lysogenic	low quality draft
contigs_cluasted6455;size=1	lytic	low quality draft
contigs_cluasted7603;size=1	lysogenic	low quality draft
contigs_cluasted147;size=10	lysogenic	medium quality draft
contigs_cluasted735;size=1	lysogenic	low quality draft
contigs_cluasted5558;size=1	lytic	low quality draft
contigs_cluasted1159;size=3	lytic	low quality draft
contigs_cluasted727;size=3	lytic	high quality draft
contigs_cluasted6908;size=1	lytic	low quality draft
contigs_cluasted6905;size=1	lytic	low quality draft
contigs_cluasted770;size=1	lysogenic	high quality draft
contigs_cluasted471;size=1	lytic	medium quality draft
contigs_cluasted2116;size=1	lytic	low quality draft
contigs_cluasted1828;size=1	lytic	medium quality draft
contigs_cluasted327;size=1	lytic	high quality draft
contigs_cluasted190;size=1	lysogenic	medium quality draft
contigs_cluasted10000070;size=1	lytic	medium quality draft
contigs_cluasted885;size=1	lytic	low quality draft
contigs_cluasted634;size=2	lytic	low quality draft
contigs_cluasted2030;size=1	lytic	medium quality draft
contigs_cluasted116;size=1	lysogenic	medium quality draft
contigs_cluasted219;size=3	lysogenic	medium quality draft
contigs_cluasted592;size=2	lytic	medium quality draft
contigs_cluasted1068;size=1	lytic	medium quality draft
contigs_cluasted1611;size=2	lytic	medium quality draft
contigs_cluasted7130;size=1	lytic	low quality draft
contigs_cluasted100000388;size=1	lytic	low quality draft
contigs_cluasted6141;size=1	lytic	low quality draft
contigs_cluasted124;size=1	lytic	medium quality draft
contigs_cluasted129;size=1	lytic	high quality draft
contigs_cluasted269;size=1	lysogenic	high quality draft
contigs_cluasted1194;size=1	lysogenic	low quality draft
contigs_cluasted70;size=2	lytic	low quality draft
contigs_cluasted1961;size=1	lytic	low quality draft
contigs_cluasted100000283;size=1	lytic	low quality draft
contigs_cluasted459;size=1	lytic	medium quality draft
contigs_cluasted253;size=7	lysogenic	medium quality draft
contigs_cluasted6001;size=1	lytic	low quality draft
contigs_cluasted8001;size=1	lytic	low quality draft
contigs_cluasted897;size=1	lytic	low quality draft
contigs_cluasted243;size=1	lytic	high quality draft
contigs_cluasted1730;size=1	lytic	low quality draft
contigs_cluasted8691;size=1	lytic	low quality draft
contigs_cluasted8231;size=4	lytic	low quality draft
contigs_cluasted5714;size=1	lytic	low quality draft
contigs_cluasted138;size=1	lytic	low quality draft
contigs_cluasted1076;size=1	lytic	medium quality draft
contigs_cluasted1508;size=9	lytic	medium quality draft
contigs_cluasted5269;size=4	lytic	low quality draft
contigs_cluasted92;size=2	lysogenic	medium quality draft
contigs_cluasted236;size=1	lytic	high quality draft
contigs_cluasted339;size=1	lysogenic	medium quality draft
contigs_cluasted806;size=1	lytic	low quality draft
contigs_cluasted167;size=2	lytic	high quality draft
contigs_cluasted6020;size=1	lytic	low quality draft
contigs_cluasted1297;size=1	lytic	high quality draft
contigs_cluasted1376;size=1	lysogenic	low quality draft
contigs_cluasted4851;size=1	lytic	low quality draft
contigs_cluasted412;size=1	lysogenic	medium quality draft
contigs_cluasted1098;size=1	lysogenic	medium quality draft
contigs_cluasted6970;size=2	lytic	low quality draft
contigs_cluasted672;size=2	lytic	medium quality draft
contigs_cluasted100000583;size=1	lytic	low quality draft
contigs_cluasted716;size=1	lytic	high quality draft
contigs_cluasted2744;size=1	lytic	low quality draft
contigs_cluasted8216;size=2	lytic	low quality draft
contigs_cluasted6986;size=1	lytic	low quality draft
contigs_cluasted785;size=1	lytic	low quality draft
contigs_cluasted1423;size=1	lysogenic	low quality draft
contigs_cluasted100000258;size=1	lytic	low quality draft
contigs_cluasted6062;size=1	lytic	low quality draft
contigs_cluasted6478;size=1	lytic	low quality draft
contigs_cluasted7376;size=3	lytic	low quality draft
contigs_cluasted61;size=1	lytic	low quality draft
contigs_cluasted535;size=1	lytic	low quality draft
contigs_cluasted1295;size=1	lysogenic	low quality draft
contigs_cluasted1063;size=1	lytic	medium quality draft
contigs_cluasted267;size=2	lysogenic	high quality draft
contigs_cluasted2821;size=1	lytic	low quality draft
contigs_cluasted5456;size=1	lytic	low quality draft
contigs_cluasted5617;size=5	lytic	low quality draft
contigs_cluasted15;size=3	lytic	low quality draft
contigs_cluasted838;size=1	lysogenic	medium quality draft
contigs_cluasted275;size=1	lytic	low quality draft
contigs_cluasted323;size=1	lytic	high quality draft
contigs_cluasted2654;size=1	lytic	low quality draft
contigs_cluasted793;size=1	lytic	low quality draft
contigs_cluasted23;size=1	lysogenic	high quality draft
contigs_cluasted1444;size=2	lytic	medium quality draft
contigs_cluasted593;size=1	lytic	medium quality draft
contigs_cluasted348;size=1	lysogenic	medium quality draft
contigs_cluasted7087;size=1	lytic	low quality draft
contigs_cluasted2775;size=1	lysogenic	low quality draft
contigs_cluasted835;size=1	lytic	low quality draft
contigs_cluasted5759;size=1	lytic	low quality draft
contigs_cluasted5836;size=1	lytic	low quality draft
contigs_cluasted575;size=1	lytic	low quality draft
contigs_cluasted2353;size=1	lytic	medium quality draft
contigs_cluasted5799;size=5	lytic	low quality draft
contigs_cluasted5773;size=1	lytic	low quality draft
